iso3,Year,gdp_pc,health_spend,infant_mortality
ECU,2016,5849.13587933672,4.62448025,12.5
ECU,2017,6104.27253521751,4.63966084,12.2
ECU,2018,6063.0956178776,4.99487257,11.9
ECU,2019,5971.38938386723,4.91185951,11.7
ECU,2020,5355.68934196443,5.27935171,11.5
ECU,2021,5815.09477390949,5.314744,11.3
ECU,2022,6107.49495006543,4.71747446,11.2
EGY,2000,2458.60835003016,1.73206902,40.1
EGY,2001,2492.03441188721,1.84800243,38.2
EGY,2002,2498.48121191713,1.8990773,36.5
EGY,2003,2524.80477192682,1.66768789,34.9
EGY,2004,2574.42341789124,1.57912993,33.5
EGY,2005,2635.70305227819,1.5893116,32.3
EGY,2006,2761.62410769792,1.74427283,31.1
EGY,2007,2902.06559804963,1.56855941,30.1
EGY,2008,3052.21297844721,1.53611362,29.0
EGY,2009,3135.09661303014,1.53461063,28.1
EGY,2010,3233.84521246786,1.36768734,27.2
EGY,2011,3222.37650111856,1.47460115,26.4
EGY,2012,3220.99194203067,1.28014243,25.7
EGY,2013,3216.3783902629,1.36696446,25.1
EGY,2014,3235.66246235257,1.41039252,24.5
EGY,2015,3306.98159414141,1.58139753,24.1
EGY,2016,3381.22246306207,1.56636381,23.7
EGY,2017,3452.90961245539,1.65595341,23.4
EGY,2018,3568.63966286161,1.35182929,23.1
EGY,2019,3701.2446345188,1.29722774,22.9
EGY,2020,3770.86947867421,1.32617092,22.6
EGY,2021,3837.31992324447,1.73679698,22.2
EGY,2022,4029.78295457978,1.68629062,21.8
EMU,2000,30853.1385054093,6.40669716797515,4.72189631435872
EMU,2001,31423.952566199,6.50565687350654,4.52939153602981
EMU,2002,31566.1273129298,6.65654812110758,4.37764160580312
EMU,2003,31628.9508530599,6.78594203602692,4.22021264421657
EMU,2004,32179.5603833867,6.75787707456991,4.04519804359586
EMU,2005,32577.2810721025,6.83776039982296,3.89846378942703
EMU,2006,33499.6140523812,6.76556622225616,3.79093892865409
EMU,2007,34325.8913160023,6.68527132002963,3.67286233127182
EMU,2008,34294.4150107331,6.93376926254089,3.57132901593476
EMU,2009,32645.5191413239,7.52420811141028,3.46618511409805
EMU,2010,33252.3689886555,7.46934551123845,3.41312728169567
EMU,2011,33906.6275617053,7.31711196166742,3.32497341551174
EMU,2012,33522.1754688076,7.35814285126785,3.26995861618702
EMU,2013,33413.4989986022,7.415531050228,3.22263282074979
EMU,2014,33841.6103940756,7.43450350635884,3.19616698338228
EMU,2015,34471.1747135027,7.43873846950823,3.18108469970261
EMU,2016,34995.0723160118,7.50062007896236,3.16178495758688
EMU,2017,35842.3298274979,7.48374418008559,3.13443509867555
EMU,2018,36369.0726205231,7.47931336529117,3.11865544603041
EMU,2019,36891.7993038494,7.50911018763469,3.06167433886014
EMU,2020,34608.4614772745,8.46930247710554,3.04277532549184
EMU,2021,36812.8039945725,8.47499311180148,3.06348035668131
EMU,2022,38051.0445374525,8.09503423241847,3.03927532188928
ERI,2000,845.132430060544,2.05245161,50.8
ERI,2001,893.268735439193,1.79195142,49.1
ERI,2002,889.009113592982,2.11955547,47.4
ERI,2003,830.379672282601,1.66898465,45.9
ERI,2004,808.591420184592,1.55933774,44.5
ERI,2005,809.794793468889,0.85298669,43.2
ERI,2006,789.402432018085,0.81826532,42.0
ERI,2007,789.072701743247,1.21488249,40.8
ERI,2008,693.398874212494,1.64659166,39.7
ERI,2009,702.430936480778,1.06634021,38.5
ERI,2010,703.877374381654,1.00715244,37.5
ERI,2011,751.374899794668,0.76524723,36.4
ERI,2012,,0.79066068,35.4
ERI,2013,,0.776559,34.4
ERI,2014,,0.51250237,33.4
ERI,2015,,0.73755044,32.4
ERI,2016,,0.7340641,31.3
ERI,2017,,1.00827622,30.5
ERI,2018,,0.62541473,29.6
ERI,2019,,0.74166143,28.7
ERI,2020,,0.84150839,27.8
ERI,2021,,0.88709611,27.0
ERI,2022,,0.90046018,26.2
ESP,2000,24106.8818529374,4.85389185,4.4
ESP,2001,24878.3784543991,4.80818558,4.2
ESP,2002,25205.3154769045,4.82988739,4.1
ESP,2003,25481.1653690112,5.37498569,4.1
ESP,2004,25825.3106463315,5.45236444,3.9
ESP,2005,26294.447384391,5.53586149,3.8
ESP,2006,26899.0921497113,5.63825321,3.7
ESP,2007,27338.79541774,5.71479321,3.6
ESP,2008,27112.526293889,6.12689114,3.4
ESP,2009,25860.8142592652,6.81394386,3.3
ESP,2010,25766.2515825743,6.76060534,3.2
ESP,2011,25510.5579678829,6.70592642,3.0
ESP,2012,24763.568274484,6.57172394,2.9
ESP,2013,24498.5559507945,6.40668583,2.9
ESP,2014,24947.8512505913,6.34630156,2.8
ESP,2015,25982.4416197775,6.45323324,2.7
ESP,2016,26719.2442268615,6.35498238,2.7
ESP,2017,27426.281015093,6.26789188,2.7
ESP,2018,27956.7225466484,6.27582741,2.7
ESP,2019,28301.4393949563,6.39903307,2.6
ESP,2020,25077.019882928,7.7817421,2.6
ESP,2021,26705.3629138959,7.5110774,2.6
ESP,2022,28203.1093419474,7.06012344,2.6
EST,2000,10006.7696280939,3.92115879,8.8
EST,2001,10662.9455020331,3.7286675,8.1
EST,2002,11474.6622721923,3.57680702,7.4
EST,2003,12424.0441535693,3.8824501,6.7
EST,2004,13348.5284463324,3.92235065,6.2
EST,2005,14703.6179707772,3.90250659,5.6
EST,2006,16234.5152041417,3.69660807,5.1
EST,2007,17543.4661785723,3.87619781,4.7
EST,2008,16688.997772178,4.50631046,4.3
EST,2009,14274.8511086787,5.22541809,3.9
EST,2010,14657.939813612,4.84003878,3.6
EST,2011,15820.922342204,4.48738861,3.3
EST,2012,16460.6843479001,4.53774357,3.0
EST,2013,16809.5326683781,4.61415815,2.8
EST,2014,17413.6867560212,4.66695023,2.6
EST,2015,17722.1557669523,4.85387135,2.4
EST,2016,18264.9873304279,4.88813353,2.3
EST,2017,19270.8141210511,4.75225782,2.2
EST,2018,19914.3454922878,4.82979679,2.0
EST,2019,20579.8756732376,4.94378757,1.9
EST,2020,19946.945696898,5.75498247,1.8
EST,2021,21570.6658455268,5.68571281,1.8
EST,2022,21023.2994937246,5.18720722,1.7
ETH,2000,247.505413659694,1.79949319,92.3
ETH,2001,260.04231608135,2.01543713,88.9
ETH,2002,256.066635883709,2.08121943,85.3
ETH,2003,243.076666020009,2.27634907,81.7
ETH,2004,267.923513391712,1.32566774,78.0
ETH,2005,290.833381425059,1.72818744,74.4
ETH,2006,313.013896721503,1.12012815,70.9
ETH,2007,338.799064654308,1.33306754,67.7
ETH,2008,364.642208155735,0.51424927,64.7
ETH,2009,385.632419711374,0.90700704,61.8
ETH,2010,421.898622378633,0.94396317,59.2
ETH,2011,455.909628648555,0.3811754,56.8
ETH,2012,481.639999909808,1.06663179,54.4
ETH,2013,518.324662208106,1.09967208,52.2
ETH,2014,556.362532243867,0.71479559,50.0
ETH,2015,597.912113218663,0.96540898,47.9
ETH,2016,636.835680951429,0.90002954,45.9
ETH,2017,678.98541915757,0.8612687,44.0
ETH,2018,705.96881207336,0.76642609,42.3
ETH,2019,744.702789753973,0.73088509,40.8
ETH,2020,768.705424485209,0.98278511,39.4
ETH,2021,790.65701959778,0.97926205,49.9
ETH,2022,811.177729326201,0.72080112,48.3
EUU,2000,26365.7986774651,6.29820223102185,5.89996971756235
EUU,2001,26899.8795099661,6.40178589703652,5.62053952856554
EUU,2002,27131.1149025351,6.56431863353606,5.43127456678843
EUU,2003,27284.7276136716,6.70567081667856,5.25024624684617
EUU,2004,27885.7681519653,6.66098923222296,5.04743045567914
EUU,2005,28334.7590973938,6.72121527788559,4.85532218719732
EUU,2006,29246.6456488849,6.64063744863729,4.66294388609436
EUU,2007,30060.1943726362,6.55086911189978,4.45694723956561
EUU,2008,30144.6515730515,6.77643285510079,4.30400878499754
EUU,2009,28771.7357026131,7.36626186467581,4.15039567460866
EUU,2010,29352.9442515094,7.30144563524094,4.00373203698476
EUU,2011,29974.1521239011,7.21158435995203,3.85541661398435
EUU,2012,29700.9011811145,7.25982008381308,3.75930079211119
EUU,2013,29667.2033330658,7.32469226274136,3.65700964856713
EUU,2014,30117.8841825355,7.33555555892798,3.58855214952449
EUU,2015,30771.6568591261,7.32196504488988,3.5296920202016
EUU,2016,31300.1591558827,7.38341943709818,3.46985963772573
EUU,2017,32135.6624693296,7.35438286624817,3.41352152542385
EUU,2018,32719.1711480652,7.34555818420429,3.35065732237221
EUU,2019,33289.4352232776,7.36464259927353,3.25658640389602
EUU,2020,31435.0353450837,8.26341991167415,3.22392355209318
EUU,2021,33488.1142449396,8.26070885976057,3.21143445631328
EUU,2022,34605.1747492534,7.86832500184489,3.19535332877717
FCS,2000,1295.212123623,1.36584746750427,85.042412748923
FCS,2001,1317.2785211913,1.66584253078934,82.4534603142369
FCS,2002,1326.84891113816,1.57934796234682,79.7996566592094
FCS,2003,1297.19104055081,1.75650283072866,77.2195944782538
FCS,2004,1417.38633890673,1.85169298254254,74.882128425355
FCS,2005,1470.03208126605,1.78101507469942,70.8206174856527
FCS,2006,1523.62890028503,1.651566058025,68.1579146000267
FCS,2007,1581.88537303272,1.67201212113726,65.8948129265911
FCS,2008,1622.44441895788,1.55709576516354,64.2420491240475
FCS,2009,1619.06372938072,1.67760435627845,63.0487853976283
FCS,2010,1676.97481416997,1.48928211255384,60.9179792348827
FCS,2011,1643.76876493196,1.40644888646114,61.2248389869875
FCS,2012,1694.3739229428,1.39701270864703,57.7296169198342
FCS,2013,1708.69932882823,1.35721375545384,56.2227952267084
FCS,2014,1697.58810951134,1.23365525846056,56.1260090605575
FCS,2015,1663.16200127279,1.20080221597419,55.5769824683376
FCS,2016,1634.41669597359,1.48156972440706,55.1021079194326
FCS,2017,1619.44767158323,1.41285920711366,54.9004734677599
FCS,2018,1607.410665042,1.46425341499119,53.0296330160752
FCS,2019,1585.23602922322,1.32765957910711,52.4796923797649
FCS,2020,1435.4620668369,1.51564945724952,51.5598647024523
FCS,2021,1425.89864437684,1.54328395797183,52.7335894779878
FCS,2022,1421.76860683137,1.14827554948896,53.4805129326681
FIN,2000,37872.6020343504,5.37329912,3.5
FIN,2001,38784.1308115726,5.52700138,3.4
FIN,2002,39343.0698997627,5.86146975,3.3
FIN,2003,40038.9839702277,6.13868189,3.2
FIN,2004,41521.962874476,6.2737546,3.1
FIN,2005,42529.3506920884,6.44950962,3.0
FIN,2006,44069.3958834717,6.52460337,2.9
FIN,2007,46213.6898975737,6.35588789,2.8
FIN,2008,46359.8732844055,6.57707214,2.7
FIN,2009,42412.5133513534,7.24022865,2.6
FIN,2010,43556.5385834368,7.18030024,2.4
FIN,2011,44391.4535667984,7.31418705,2.3
FIN,2012,43507.9345371578,7.67503309,2.2
FIN,2013,42883.6384986417,7.82302523,2.1
FIN,2014,42502.4880199858,7.8208828,2.1
FIN,2015,42560.3456767103,7.6206398,2.0
FIN,2016,43529.6761616969,7.3601203,2.0
FIN,2017,44862.220404205,7.17050409,1.9
FIN,2018,45337.2409550575,7.1532836,1.9
FIN,2019,45898.5708448954,7.39612961,1.9
FIN,2020,44690.9801103074,7.88914347,1.9
FIN,2021,45792.0454180872,8.06121445,1.9
FIN,2022,46016.1492103929,7.96152925,1.9
FJI,2000,3960.8890315,2.63133216,16.6
FJI,2001,3998.79729208867,2.08654332,16.6
FJI,2002,4086.10434130578,2.20177889,16.7
FJI,2003,4087.72449101023,2.22326541,16.8
FJI,2004,4264.59723774177,2.21771884,17.0
FJI,2005,4255.45097421847,2.41684818,17.3
FJI,2006,4295.40679748345,2.47551131,17.4
FJI,2007,4223.44800626708,2.46818185,17.4
FJI,2008,4240.77265686858,2.21144366,17.3
FJI,2009,4164.29314800857,2.19237089,17.0
FJI,2010,4272.359150902,2.18311381,16.6
FJI,2011,4375.5808542034,1.88993454,16.2
FJI,2012,4427.97844455038,1.91403711,15.9
FJI,2013,4630.35126544718,1.87162006,15.7
FJI,2014,4883.24300436251,2.0661068,15.8
FJI,2015,5097.53106864695,2.09847856,16.1
FJI,2016,5218.85823412748,2.09586525,16.8
FJI,2017,5500.67840152349,2.11070943,17.7
FJI,2018,5720.21447177109,2.4660871,19.0
FJI,2019,5701.10435269432,2.64242482,20.3
FJI,2020,4721.1228189763,3.00008559,21.6
FJI,2021,4507.33353596072,3.65724373,22.6
FJI,2022,5291.51693123572,3.196064,23.2
FRA,2000,33255.1379642335,6.99467659,4.1
FRA,2001,33640.6738002565,7.0991745,3.9
FRA,2002,33753.5782979758,7.36042738,3.8
FRA,2003,33840.6175720101,7.36141872,3.6
FRA,2004,34557.1471111581,7.4183507,3.5
FRA,2005,34946.0372494703,7.42688227,3.3
FRA,2006,35645.4162427116,7.41077948,3.3
FRA,2007,36322.1685141004,7.34726858,3.2
FRA,2008,36257.3658930938,7.42526388,3.2
FRA,2009,35052.8510772683,7.98040915,3.1
FRA,2010,35578.1968010183,7.81747055,3.1
FRA,2011,36269.9561530888,7.76428938,3.1
FRA,2012,36161.2918253465,7.8918004,3.1
FRA,2013,36256.086680981,7.99064016,3.1
FRA,2014,36444.3949089146,8.07977486,3.1
FRA,2015,36702.4323733379,8.23389816,3.2
FRA,2016,36920.5342846914,8.61056232,3.2
FRA,2017,37580.5979329356,8.6154108,3.3
FRA,2018,38062.4435961412,8.49900723,3.3
FRA,2019,38705.2072940618,8.33091736,3.3
FRA,2020,35709.2045925926,9.25742054,3.3
FRA,2021,38030.8571685178,9.25056267,3.4
FRA,2022,38868.3303330557,8.90620232,3.4
FRO,2008,44623.0315871975,,
FRO,2009,42378.2165335393,,
FRO,2010,42333.5215714088,,
FRO,2011,43946.251738291,,
FRO,2012,47303.8655939098,,
FRO,2013,50120.7530887167,,
FRO,2014,52644.7898999399,,
FRO,2015,52637.1903526574,,
FRO,2016,52757.3960429144,,
FRO,2017,53831.0294952424,,
FRO,2018,54433.5931539501,,
FRO,2019,56029.4991512974,,
FRO,2020,54301.6594145787,,
FRO,2021,56270.2511347442,,
FRO,2022,57775.0758629956,,
FSM,2000,2724.42245620978,1.74815881,33.6
FSM,2001,2766.08612139035,1.83199584,32.8
FSM,2002,2776.29556090642,1.71163332,34.0
FSM,2003,2829.3364363568,2.12475729,31.9
FSM,2004,2747.87981611358,1.14448988,31.6
FSM,2005,2824.41492288117,1.11182237,31.6
FSM,2006,2836.18187521481,1.07155871,31.6
FSM,2007,2808.83168399832,1.02541602,31.5
FSM,2008,2759.97734131572,1.59784043,31.3
FSM,2009,2815.59835156937,0.99749589,30.9
FSM,2010,2884.91733583068,1.21490371,30.3
FSM,2011,2989.68205288365,1.89427388,29.8
FSM,2012,2933.79998441501,1.40971768,29.0
FSM,2013,2819.90328917215,1.55522645,28.2
FSM,2014,2740.01667828088,2.0200696,27.4
FSM,2015,2853.07643587028,1.89359462,26.7
FSM,2016,2870.49424845266,2.00609899,25.9
FSM,2017,2922.07246225843,1.53164423,25.2
FSM,2018,2910.6935304708,1.40767145,24.5
FSM,2019,3019.25086619614,1.74894965,23.7
FSM,2020,2951.77114318964,1.7635082,23.0
FSM,2021,3023.96457451783,1.15334094,22.3
FSM,2022,2923.25915160041,1.55440867,21.6
GAB,2000,7596.09970650519,1.06383789,50.7
GAB,2001,7556.76995314898,1.26300132,49.4
GAB,2002,7338.75620613605,1.19960451,48.1
GAB,2003,7301.67154442842,1.4352864,46.8
GAB,2004,7148.98713447497,1.35957062,45.5
GAB,2005,7130.22505771754,1.05433261,44.3
GAB,2006,6724.08148977274,1.2173816,43.2
GAB,2007,6908.67399162999,1.23346996,41.9
GAB,2008,6468.38523357609,1.06247222,40.8
GAB,2009,6264.83611480154,1.54066849,40.0
GAB,2010,6481.49612073562,1.57325745,38.8
GAB,2011,6699.23394606512,1.58558345,37.5
GAB,2012,6803.22668079211,1.48285842,36.4
GAB,2013,6938.25753862236,1.82302928,35.3
GAB,2014,6998.60545439576,1.51668847,34.7
GAB,2015,7047.12654634355,1.56549394,33.7
GAB,2016,6991.3251446736,2.01055074,32.6
GAB,2017,6840.05959347802,1.75976336,32.0
GAB,2018,6724.5961429108,1.61284041,31.1
GAB,2019,6817.56879468764,1.66963005,30.1
GAB,2020,6534.27966528997,1.89678836,28.8
GAB,2021,6479.04900690761,1.65491903,28.5
GAB,2022,6527.48207900404,1.88504732,27.5
GBR,2000,39297.1366317267,5.41897774,5.5
GBR,2001,40082.1359356822,5.64282608,5.5
GBR,2002,40594.932929345,6.0388236,5.4
GBR,2003,41706.8303930126,6.30874586,5.3
GBR,2004,42434.8209023638,6.67070103,5.2
GBR,2005,43320.5628684438,6.81143427,5.1
GBR,2006,43944.9985799069,7.03568316,5.0
GBR,2007,44882.141312304,7.04716635,4.9
GBR,2008,44508.2874631479,7.3422575,4.8
GBR,2009,42146.5095879962,8.14155865,4.6
GBR,2010,42762.720840223,8.03008556,4.4
GBR,2011,42791.0934313474,8.01413918,4.3
GBR,2012,43136.7006795996,8.01443958,4.1
GBR,2013,43585.1936238647,7.93981838,4.0
GBR,2014,44627.8818268644,7.93892813,3.9
GBR,2015,45255.3449216209,7.90739918,3.9
GBR,2016,45888.0105130748,7.90904903,3.8
GBR,2017,47018.0254757676,7.73283911,3.8
GBR,2018,47514.7763693453,7.78175926,3.8
GBR,2019,47864.7588712634,7.95685244,3.8
GBR,2020,42982.4631007642,10.17949867,3.9
GBR,2021,46487.3424706549,10.11974335,3.9
GBR,2022,48433.009835767,9.10831928,4.0
GEO,2000,1561.19867638847,0.82085949,29.2
GEO,2001,1661.83019106421,1.13540304,27.3
GEO,2002,1768.5970116888,1.12198305,25.2
GEO,2003,1977.46143338741,1.14707553,23.2
GEO,2004,2105.00472843799,1.17821777,21.1
GEO,2005,2321.60084285163,1.20532346,19.1
GEO,2006,2554.81253503914,1.18501794,17.3
GEO,2007,2891.13702331846,1.09324026,15.6
GEO,2008,2970.15858282428,1.53485286,14.1
GEO,2009,2887.25607935922,2.04964566,12.9
GEO,2010,3090.06513662318,1.90527785,11.8
GEO,2011,3362.1030031968,1.36786854,10.9
GEO,2012,3609.780798626,1.52704597,10.2
GEO,2013,3806.50600649051,1.82236254,9.6
GEO,2014,3960.35080091901,2.14047027,9.2
GEO,2015,4086.6223465965,2.59349322,8.9
GEO,2016,4225.09154904806,2.87254119,8.7
GEO,2017,4442.50744127374,2.58998537,8.5
GEO,2018,4713.65354845303,2.75906873,8.3
GEO,2019,4975.81148194814,2.69142175,8.2
GEO,2020,4659.60925318234,3.66064787,8.0
GEO,2021,5175.19865185825,4.43811321,7.9
GEO,2022,5736.30449578597,3.06025243,7.7
GHA,2000,1022.27520714566,0.73089105,61.7
GHA,2001,1035.22666053257,0.84126645,59.7
GHA,2002,1052.46591644399,0.65024012,57.8
GHA,2003,1077.69990866645,0.94345516,56.2
GHA,2004,1108.30475353633,0.9509024,54.7
GHA,2005,1143.31178934301,1.756845,53.4
GHA,2006,1185.26570738595,1.65231752,52.1
GHA,2007,1205.31705804209,1.63629603,50.7
GHA,2008,1282.63416886747,1.64284575,49.2
GHA,2009,1311.63053760125,2.04712129,47.5
GHA,2010,1381.2279503506,2.26015067,45.8
GHA,2011,1537.81834019283,2.35423017,44.0
GHA,2012,1640.54072088003,1.97869766,42.3
GHA,2013,1718.59704769958,1.85814357,40.7
GHA,2014,1726.36930134647,1.40883136,39.3
GHA,2015,1722.77282833606,1.5937829,37.9
GHA,2016,1740.81101902928,1.3003906,36.6
GHA,2017,1841.44636153249,1.63058531,35.4
GHA,2018,1915.4532323781,1.37083328,34.1
GHA,2019,1999.55372220211,1.9720608,32.9
GHA,2020,1970.19411460398,2.52818918,31.7
GHA,2021,2030.04866500967,2.09936643,30.5
GHA,2022,2067.20895910766,2.03708911,29.4
GIN,2000,614.137235083638,0.301292,97.3
GIN,2001,628.320554864936,0.37107071,93.6
GIN,2002,650.554963973291,0.64011806,90.1
GIN,2003,644.071217908894,0.42212996,87.0
GIN,2004,645.182843390689,0.24164158,84.1
GIN,2005,651.359606871604,0.26129073,81.7
GIN,2006,645.472001923653,0.24835719,79.6
GIN,2007,673.698997420626,0.24066733,77.9
GIN,2008,684.775780377366,0.26959306,76.6
GIN,2009,660.756701330284,0.26025116,75.4
GIN,2010,675.736917327708,0.36297843,74.4
GIN,2011,696.199991395571,0.51036745,73.6
GIN,2012,719.505916794546,0.51431388,72.9
GIN,2013,729.833143236326,0.48858824,72.1
GIN,2014,738.272274481308,0.61152339,72.0
GIN,2015,747.356966759448,0.42931107,71.2
GIN,2016,807.236421043888,0.66374409,69.9
GIN,2017,867.907502577607,0.60066199,69.0
GIN,2018,899.907328045175,0.61740124,68.1
GIN,2019,926.42221954853,0.92095226,67.0
GIN,2020,945.570903389665,0.77726084,65.7
GIN,2021,973.646890096159,0.68109477,64.4
GIN,2022,987.502501465337,0.72876471,62.9
GMB,2000,659.911237641141,0.6015296,73.3
GMB,2001,679.539755947951,0.61059773,70.9
GMB,2002,640.03893213613,0.54214686,68.5
GMB,2003,665.834222326194,0.5868997,66.1
GMB,2004,693.563314497133,0.78081375,63.8
GMB,2005,658.676285443081,0.81679177,61.5
GMB,2006,636.596026908866,0.88458723,59.4
GMB,2007,637.20930597537,0.70619458,57.3
GMB,2008,657.675679192228,0.7288478,55.3
GMB,2009,681.433469086571,0.9055742,53.4
GMB,2010,701.014524591061,0.91823167,51.5
GMB,2011,625.464360270983,1.04374862,49.8
GMB,2012,639.139881889048,1.20622373,48.1
GMB,2013,638.522368532214,1.08376527,46.5
GMB,2014,611.879472952196,1.09228694,45.0
GMB,2015,619.536364296461,0.99829203,43.5
GMB,2016,615.193365494386,1.2897681,42.1
GMB,2017,628.777299272925,1.06097889,40.7
GMB,2018,658.127833258563,1.04798186,39.4
GMB,2019,682.797642940426,1.28750503,38.2
GMB,2020,670.758642891251,1.9513855,37.0
GMB,2021,689.49323955737,1.28643787,35.9
GMB,2022,710.686979216316,1.54287362,34.7
GNB,2000,571.094015178625,0.5933851,100.7
GNB,2001,585.837980688333,0.48134443,97.9
GNB,2002,594.040535151552,0.35467029,94.8
GNB,2003,579.092506821836,0.42981493,91.8
GNB,2004,572.526464627294,0.57971573,88.5
GNB,2005,595.94255560187,0.50890976,85.1
GNB,2006,597.257151722046,0.49984464,81.7
GNB,2007,597.482020935948,0.59780544,78.2
GNB,2008,608.958620496925,0.54897773,74.7
GNB,2009,608.202131879882,0.52002388,71.2
GNB,2010,625.904027290582,0.46807465,67.9
GNB,2011,658.953470528116,0.43690556,64.6
GNB,2012,630.66862302825,0.50444686,61.8
GNB,2013,634.095456089352,0.55160207,59.3
GNB,2014,623.610159103365,0.59649962,57.1
GNB,2015,645.066837207039,0.53779858,55.2
GNB,2016,663.242608032005,0.48464295,53.4
GNB,2017,677.466131311367,0.49838862,51.7
GNB,2018,686.456819839526,0.50527376,50.1
GNB,2019,706.298562874985,0.45877996,48.6
GNB,2020,710.275129060129,1.20048702,47.2
GNB,2021,729.627090607537,1.13860166,45.9
GNB,2022,752.901123263165,1.03818488,44.7
GNQ,2000,3839.08642737128,0.52302271,106.2
GNQ,2001,5882.85050306586,0.39180481,103.3
GNQ,2002,6604.00546310809,0.36000615,100.3
GNQ,2003,7082.65489186921,0.39797717,97.2
GNQ,2004,9208.60566707162,0.35340402,94.0
GNQ,2005,10212.4545051498,0.40104085,90.7
GNQ,2006,10521.9996774827,0.45787242,87.2
GNQ,2007,11594.9172068456,0.48071325,83.6
GNQ,2008,13048.0703050168,0.48362917,80.3
GNQ,2009,12627.862381545,0.76920271,77.1
GNQ,2010,10984.3243932426,0.64514917,74.3
GNQ,2011,11203.9073679091,0.59239239,71.7
GNQ,2012,11650.7196270884,0.70269078,69.3
GNQ,2013,10731.6455729191,0.61788166,67.1
GNQ,2014,10363.4872473549,0.65114552,65.0
GNQ,2015,9068.91003238645,0.7432819,62.9
GNQ,2016,7971.83401904573,0.86530524,60.9
GNQ,2017,7259.10936454803,0.78999829,59.1
GNQ,2018,6578.90039765711,0.81501949,57.2
GNQ,2019,6018.12066321865,0.8050639,55.7
GNQ,2020,5575.26241511492,1.0338515,53.9
GNQ,2021,5487.92479201992,1.14400554,52.2
GNQ,2022,5524.24312418579,0.86760986,50.7
GRC,2000,18002.9064613985,4.62980747,5.5
GRC,2001,18742.4235780691,5.21165657,5.1
GRC,2002,19548.3677447396,5.12075806,4.8
GRC,2003,20632.2557041942,5.1977067,4.4
GRC,2004,21688.1050959558,4.86593294,4.1
GRC,2005,21880.5265835801,5.32978392,3.9
GRC,2006,23220.5324419197,5.17268229,3.7
GRC,2007,23973.6936091313,5.39813805,3.5
GRC,2008,23923.8800731311,5.84622145,3.4
GRC,2009,22878.1346644397,6.5149498,3.3
GRC,2010,21547.724178239,6.62841225,3.3
GRC,2011,19448.255802525,6.03533649,3.4
GRC,2012,17924.6620496886,5.7518816,3.4
GRC,2013,17644.8766635021,5.23182106,3.5
GRC,2014,17903.5252440012,4.51781511,3.6
GRC,2015,17980.7298238137,4.7674284,3.6
GRC,2016,18049.928997892,4.43071413,3.6
GRC,2017,18352.0884461258,4.29561758,3.6
GRC,2018,18769.0389621976,4.17521954,3.6
GRC,2019,19216.6759579785,3.95904088,3.5
GRC,2020,17486.951333323,5.06405878,3.4
GRC,2021,19232.9683327114,5.38438177,3.4
GRC,2022,20552.3223279685,4.56988621,3.3
GRD,2000,6677.1265230922,1.86039817,13.3
GRD,2001,6509.51660313374,2.14943409,13.2
GRD,2002,6707.36873532777,2.71163964,13.0
GRD,2003,7309.78547094579,2.16133189,12.9
GRD,2004,7233.29494434962,2.59474087,12.9
GRD,2005,8162.91232124727,2.42088819,12.9
GRD,2006,7808.24358323434,2.04412723,13.0
GRD,2007,8257.36225682689,2.00870275,13.1
GRD,2008,8307.49221491819,1.96291316,13.3
GRD,2009,7733.12990600058,2.17009425,13.6
GRD,2010,7670.71165827663,2.05670786,13.9
GRD,2011,7695.37616017287,2.41611266,14.2
GRD,2012,7559.5628483956,2.38694572,14.6
GRD,2013,7688.75297701343,2.27822328,15.0
GRD,2014,8206.62862112333,2.09314442,15.4
GRD,2015,8694.12438005692,1.93493712,15.7
GRD,2016,8983.68397337899,1.76571214,16.1
GRD,2017,9357.40728883583,1.88796365,16.3
GRD,2018,9744.16919577204,1.86524379,16.6
GRD,2019,9785.56040240592,2.04134059,16.8
GRD,2020,8413.28335500372,2.28805852,17.0
GRD,2021,8782.32193426078,2.16806746,17.0
GRD,2022,9406.19337643226,1.9978193,16.9
GRL,2000,31623.0591501943,,
GRL,2001,31914.1710964481,,
GRL,2002,31483.6074780094,,
GRL,2003,32787.9680355213,,
GRL,2004,34961.9356097257,,
GRL,2005,36681.8055890619,,
GRL,2006,38828.8524943222,,
GRL,2007,39896.875364094,,
GRL,2008,42527.6668469766,,
GRL,2009,42899.7441985862,,
GRL,2010,43481.5161087805,,
GRL,2011,42994.8790874739,,
GRL,2012,43655.7004664255,,
GRL,2013,43338.3839246907,,
GRL,2014,45545.1429414917,,
GRL,2015,44536.3549705377,,
GRL,2016,46561.7831434013,,
GRL,2017,46597.9452470348,,
GRL,2018,47012.9860350276,,
GRL,2019,48170.7896955512,,
GRL,2020,48169.9406957389,,
GRL,2021,48709.9339758895,,
GRL,2022,49679.3365414895,,
GTM,2000,3165.9323746889,1.91270578,40.7
GTM,2001,3166.20351297452,1.98154283,39.2
GTM,2002,3213.26837369582,1.9446981,37.8
GTM,2003,3222.15468293683,2.04141212,36.4
GTM,2004,3250.20406037693,2.02383399,35.1
GTM,2005,3284.80971612832,1.88113928,33.9
GTM,2006,3388.15003339926,2.06657243,32.7
GTM,2007,3527.7782721364,1.97883451,31.5
GTM,2008,3569.92861121538,2.05419135,30.3
GTM,2009,3516.19227725255,2.25974083,29.2
GTM,2010,3546.6258162259,2.06138587,28.0
GTM,2011,3621.37409769184,1.99347126,27.0
